pl_name,hostname,hip_name,default_flag,sy_snum,sy_pnum
HD 102195 b,HD 102195,HIP 57370,0,1,1
HD 102195 b,HD 102195,HIP 57370,0,1,1
HD 102195 b,HD 102195,HIP 57370,0,1,1
HD 102272 b,HD 102272,HIP 57428,0,1,1
HD 102272 b,HD 102272,HIP 57428,1,1,1
HD 102272 b,HD 102272,HIP 57428,0,1,1
HD 102329 b,HD 102329,HIP 57467,0,1,2
HD 102329 b,HD 102329,HIP 57467,1,1,2
HD 102329 c,HD 102329,HIP 57467,1,1,2
HD 102365 b,HD 102365,HIP 57443,1,2,1
HD 102843 b,HD 102843,HIP 57735,1,1,1
HD 102956 b,HD 102956,HIP 57820,0,2,1
HD 102956 b,HD 102956,HIP 57820,0,2,1
HD 102956 b,HD 102956,HIP 57820,1,2,1
HD 103197 b,HD 103197,HIP 57931,0,1,1
HD 103197 b,HD 103197,HIP 57931,1,1,1
HD 103720 b,HD 103720,HIP 58237,1,1,1
HD 103774 b,HD 103774,HIP 58263,1,2,1
HD 103891 b,HD 103891,HIP 58331,0,1,1
HD 103891 b,HD 103891,HIP 58331,1,1,1
HD 103949 b,HD 103949,HIP 58374,1,1,1
HD 104067 b,HD 104067,HIP 58451,0,1,1
HD 104067 b,HD 104067,HIP 58451,0,1,1
HD 104067 b,HD 104067,HIP 58451,1,1,1
HD 104985 b,HD 104985,HIP 58952,0,1,1
HD 104985 b,HD 104985,HIP 58952,0,1,1
HD 104985 b,HD 104985,HIP 58952,1,1,1
HD 106252 b,HD 106252,HIP 59610,0,1,1
HD 106252 b,HD 106252,HIP 59610,0,1,1
HD 106252 b,HD 106252,HIP 59610,0,1,1
HD 106252 b,HD 106252,HIP 59610,1,1,1
HD 106252 b,HD 106252,HIP 59610,0,1,1
HD 106270 b,HD 106270,HIP 59625,1,1,1
HD 106270 b,HD 106270,HIP 59625,0,1,1
HD 106270 b,HD 106270,HIP 59625,0,1,1
HD 106270 b,HD 106270,HIP 59625,0,1,1
HD 10647 b,HD 10647,HIP 7978,1,1,1
HD 10647 b,HD 10647,HIP 7978,0,1,1
HD 106515 A b,HD 106515 A,HIP 59743 A,0,2,1
HD 106515 A b,HD 106515 A,HIP 59743 A,0,2,1
HD 106515 A b,HD 106515 A,HIP 59743 A,1,2,1
HD 106515 A b,HD 106515 A,HIP 59743 A,0,2,1
HD 106906 b,HD 106906,HIP 59960,1,1,1
HD 106906 b,HD 106906,HIP 59960,0,1,1
HD 10697 b,HD 10697,HIP 8159,0,1,1
HD 10697 b,HD 10697,HIP 8159,0,1,1
HD 10697 b,HD 10697,HIP 8159,0,1,1
HD 10697 b,HD 10697,HIP 8159,1,1,1
HD 10697 b,HD 10697,HIP 8159,0,1,1
HD 10697 b,HD 10697,HIP 8159,0,1,1
HD 107148 b,HD 107148,HIP 60081,0,2,2
HD 107148 b,HD 107148,HIP 60081,1,2,2
HD 107148 c,HD 107148,HIP 60081,1,2,2
HD 108147 b,HD 108147,HIP 60644,0,1,1
HD 108147 b,HD 108147,HIP 60644,1,1,1
HD 108202 b,HD 108202,HIP 60648,1,1,1
HD 108236 b,HD 108236,HIP 60689,1,1,5
HD 108236 b,HD 108236,HIP 60689,0,1,5
HD 108236 b,HD 108236,HIP 60689,0,1,5
HD 108236 b,HD 108236,HIP 60689,0,1,5
HD 108236 c,HD 108236,HIP 60689,0,1,5
HD 108236 c,HD 108236,HIP 60689,0,1,5
HD 108236 c,HD 108236,HIP 60689,0,1,5
HD 108236 c,HD 108236,HIP 60689,1,1,5
HD 108236 d,HD 108236,HIP 60689,0,1,5
HD 108236 d,HD 108236,HIP 60689,1,1,5
HD 108236 d,HD 108236,HIP 60689,0,1,5
HD 108236 d,HD 108236,HIP 60689,0,1,5
HD 108236 e,HD 108236,HIP 60689,1,1,5
HD 108236 e,HD 108236,HIP 60689,0,1,5
HD 108236 e,HD 108236,HIP 60689,0,1,5
HD 108236 e,HD 108236,HIP 60689,0,1,5
HD 108236 f,HD 108236,HIP 60689,1,1,5
HD 108341 b,HD 108341,HIP 60788,0,2,1
HD 108341 b,HD 108341,HIP 60788,1,2,1
HD 108863 b,HD 108863,HIP 61020,0,1,1
HD 108863 b,HD 108863,HIP 61020,1,1,1
HD 108863 b,HD 108863,HIP 61020,0,1,1
HD 108874 b,HD 108874,HIP 61028,0,1,2
HD 108874 b,HD 108874,HIP 61028,0,1,2
HD 108874 b,HD 108874,HIP 61028,1,1,2
HD 108874 b,HD 108874,HIP 61028,0,1,2
HD 108874 b,HD 108874,HIP 61028,0,1,2
HD 108874 b,HD 108874,HIP 61028,0,1,2
HD 108874 b,HD 108874,HIP 61028,0,1,2
HD 108874 c,HD 108874,HIP 61028,0,1,2
HD 108874 c,HD 108874,HIP 61028,0,1,2
HD 108874 c,HD 108874,HIP 61028,0,1,2
HD 108874 c,HD 108874,HIP 61028,0,1,2
HD 108874 c,HD 108874,HIP 61028,1,1,2
HD 109246 b,HD 109246,HIP 61177,0,1,1
HD 109246 b,HD 109246,HIP 61177,1,1,1
HD 109271 b,HD 109271,HIP 61300,1,1,2
HD 109271 c,HD 109271,HIP 61300,1,1,2
HD 109286 b,HD 109286,HIP 61298,1,1,1
HD 109749 b,HD 109749,HIP 61595 A,0,2,1
HD 109749 b,HD 109749,HIP 61595 A,0,2,1
HD 109749 b,HD 109749,HIP 61595 A,1,2,1
HD 109833 b,HD 109833,HIP 61723,1,1,2
HD 109833 b,HD 109833,HIP 61723,0,1,2
HD 109833 c,HD 109833,HIP 61723,0,1,2
HD 109833 c,HD 109833,HIP 61723,1,1,2
HD 110014 b,HD 110014,HIP 61740,0,1,1
HD 110014 b,HD 110014,HIP 61740,0,1,1
HD 110014 b,HD 110014,HIP 61740,1,1,1
HD 110082 b,HD 110082,HIP 62662,0,2,1
HD 110082 b,HD 110082,HIP 62662,1,2,1
HD 110113 b,HD 110113,HIP 61820,0,1,2
HD 110113 b,HD 110113,HIP 61820,0,1,2
HD 110113 b,HD 110113,HIP 61820,1,1,2
HD 110113 c,HD 110113,HIP 61820,0,1,2
HD 110113 c,HD 110113,HIP 61820,1,1,2
HD 110537 b,HD 110537,HIP 62039,1,1,1
HD 111232 b,HD 111232,HIP 62534,0,1,2
HD 111232 b,HD 111232,HIP 62534,1,1,2
HD 111232 b,HD 111232,HIP 62534,0,1,2
HD 111232 b,HD 111232,HIP 62534,0,1,2
HD 111232 b,HD 111232,HIP 62534,0,1,2
HD 111232 c,HD 111232,HIP 62534,0,1,2
HD 111232 c,HD 111232,HIP 62534,1,1,2
HD 111591 b,HD 111591,HIP 62653,1,1,1
HD 111998 b,HD 111998,HIP 62875,1,1,1
HD 111998 b,HD 111998,HIP 62875,0,1,1
HD 112300 b,HD 112300,HIP 63090,1,1,1
HD 112570 b,HD 112570,HIP 63211,1,1,1
HD 112640 b,HD 112640,HIP 63203,1,1,1
HD 113337 b,HD 113337,HIP 63584,1,1,2
HD 113337 b,HD 113337,HIP 63584,0,1,2
HD 113337 b,HD 113337,HIP 63584,0,1,2
HD 113337 c,HD 113337,HIP 63584,1,1,2
HD 11343 c,HIP 8541,HIP 8541,1,2,2
HD 113538 b,HD 113538,HIP 63833,1,1,2
HD 113538 b,HD 113538,HIP 63833,0,1,2
HD 113538 c,HD 113538,HIP 63833,0,1,2
HD 113538 c,HD 113538,HIP 63833,1,1,2
HD 113996 b,HD 113996,HIP 64022,1,2,1
HD 114082 b,HD 114082,HIP 64184,1,1,1
HD 114386 b,HD 114386,HIP 64295,1,1,1
HD 114386 b,HD 114386,HIP 64295,0,1,1
HD 114613 b,HD 114613,HIP 64408,0,1,1
HD 114613 b,HD 114613,HIP 64408,1,1,1
HD 114729 b,HD 114729,HIP 64459,1,2,1
HD 114729 b,HD 114729,HIP 64459,0,2,1
HD 114729 b,HD 114729,HIP 64459,0,2,1
HD 114729 b,HD 114729,HIP 64459,0,2,1
HD 114729 b,HD 114729,HIP 64459,0,2,1
HD 114783 b,HD 114783,HIP 64457,0,1,2
HD 114783 b,HD 114783,HIP 64457,0,1,2
HD 114783 b,HD 114783,HIP 64457,1,1,2
HD 114783 b,HD 114783,HIP 64457,0,1,2
HD 114783 c,HD 114783,HIP 64457,0,1,2
HD 114783 c,HD 114783,HIP 64457,1,1,2
HD 114783 c,HD 114783,HIP 64457,0,1,2
HD 11506 b,HD 11506,HIP 8770,0,1,3
HD 11506 b,HD 11506,HIP 8770,0,1,3
HD 11506 b,HD 11506,HIP 8770,0,1,3
HD 11506 b,HD 11506,HIP 8770,0,1,3
HD 11506 b,HD 11506,HIP 8770,0,1,3
HD 11506 b,HD 11506,HIP 8770,1,1,3
HD 11506 c,HD 11506,HIP 8770,0,1,3
HD 11506 c,HD 11506,HIP 8770,0,1,3
HD 11506 c,HD 11506,HIP 8770,0,1,3
HD 11506 c,HD 11506,HIP 8770,1,1,3
HD 11506 d,HD 11506,HIP 8770,1,1,3
HD 115404 A b,HD 115404 A,HIP 64797 A,1,1,2
HD 115404 A c,HD 115404 A,HIP 64797 A,1,1,2
HD 115954 b,HD 115954,HIP 65042,0,1,1
HD 115954 b,HD 115954,HIP 65042,1,1,1
HD 116029 b,HD 116029,HIP 65117,0,2,2
HD 116029 b,HD 116029,HIP 65117,1,2,2
HD 116029 c,HD 116029,HIP 65117,1,2,2
HD 117207 b,HD 117207,HIP 65808,1,1,1
HD 117207 b,HD 117207,HIP 65808,0,1,1
HD 117207 b,HD 117207,HIP 65808,0,1,1
HD 117207 b,HD 117207,HIP 65808,0,1,1
HD 117207 b,HD 117207,HIP 65808,0,1,1
HD 117207 b,HD 117207,HIP 65808,0,1,1
HD 117207 b,HD 117207,HIP 65808,0,1,1
HD 11755 b,HD 11755,HIP 9242,0,1,1
HD 11755 b,HD 11755,HIP 9242,1,1,1
HD 117618 b,HD 117618,HIP 66047,0,1,1
HD 117618 b,HD 117618,HIP 66047,0,1,1
HD 117618 b,HD 117618,HIP 66047,1,1,1
HD 117618 b,HD 117618,HIP 66047,0,1,1
HD 118203 b,HD 118203,HIP 66192,0,1,1
HD 118203 b,HD 118203,HIP 66192,0,1,1
HD 118203 b,HD 118203,HIP 66192,1,1,1
HD 118203 b,HD 118203,HIP 66192,0,1,1
HD 118203 b,HD 118203,HIP 66192,0,1,1
HD 11964 b,HD 11964,HIP 9094,0,2,2
HD 11964 b,HD 11964,HIP 9094,0,2,2
HD 11964 b,HD 11964,HIP 9094,0,2,2
HD 11964 b,HD 11964,HIP 9094,1,2,2
HD 11964 c,HD 11964,HIP 9094,0,2,2
HD 11964 c,HD 11964,HIP 9094,1,2,2
HD 11977 b,HD 11977,HIP 8928,0,1,1
HD 11977 b,HD 11977,HIP 8928,1,1,1
HD 11977 b,HD 11977,HIP 8928,0,1,1
HD 120084 b,HD 120084,HIP 66903,1,1,1
HD 120084 b,HD 120084,HIP 66903,0,1,1
HD 120084 b,HD 120084,HIP 66903,0,1,1
HD 120084 b,HD 120084,HIP 66903,0,1,1
HD 121504 b,HD 121504,HIP 68162,1,1,1
HD 121504 b,HD 121504,HIP 68162,0,1,1
HD 12484 b,HD 12484,HIP 9519,1,1,1
HD 125390 b,HD 125390,HIP 69888,0,1,1
HD 125390 b,HD 125390,HIP 69888,1,1,1
HD 125390 b,HD 125390,HIP 69888,0,1,1
HD 125595 b,HD 125595,HIP 70170,0,1,1
HD 125595 b,HD 125595,HIP 70170,1,1,1
HD 125612 b,HD 125612,HIP 70123,1,2,3
HD 125612 b,HD 125612,HIP 70123,0,2,3
HD 125612 b,HD 125612,HIP 70123,0,2,3
HD 125612 b,HD 125612,HIP 70123,0,2,3
HD 125612 b,HD 125612,HIP 70123,0,2,3
HD 125612 c,HD 125612,HIP 70123,0,2,3
HD 125612 c,HD 125612,HIP 70123,1,2,3
HD 125612 c,HD 125612,HIP 70123,0,2,3
HD 125612 d,HD 125612,HIP 70123,0,2,3
HD 125612 d,HD 125612,HIP 70123,1,2,3
HD 125612 d,HD 125612,HIP 70123,0,2,3
HD 12648 b,HD 12648,HIP 10800,1,1,1
HD 12648 b,HD 12648,HIP 10800,0,1,1
HD 126525 b,HD 126525,HIP 70695,1,1,1
HD 12661 b,HD 12661,HIP 9683,0,1,2
HD 12661 b,HD 12661,HIP 9683,1,1,2
HD 12661 b,HD 12661,HIP 9683,0,1,2
HD 12661 b,HD 12661,HIP 9683,0,1,2
HD 12661 b,HD 12661,HIP 9683,0,1,2
HD 12661 b,HD 12661,HIP 9683,0,1,2
HD 12661 c,HD 12661,HIP 9683,1,1,2
HD 12661 c,HD 12661,HIP 9683,0,1,2
HD 12661 c,HD 12661,HIP 9683,0,1,2
HD 12661 c,HD 12661,HIP 9683,0,1,2
HD 126614 b,HD 126614,HIP 70623,0,3,1
HD 126614 b,HD 126614,HIP 70623,0,3,1
HD 126614 b,HD 126614,HIP 70623,1,3,1
HD 126614 b,HD 126614,HIP 70623,0,3,1
HD 127506 b,HD 127506,HIP 70950,1,1,1
HD 128311 b,HD 128311,HIP 71395,0,1,2
HD 128311 b,HD 128311,HIP 71395,0,1,2
HD 128311 b,HD 128311,HIP 71395,0,1,2
HD 128311 b,HD 128311,HIP 71395,0,1,2
HD 128311 b,HD 128311,HIP 71395,1,1,2
HD 128311 b,HD 128311,HIP 71395,0,1,2
HD 128311 c,HD 128311,HIP 71395,0,1,2
HD 128311 c,HD 128311,HIP 71395,0,1,2
HD 128311 c,HD 128311,HIP 71395,1,1,2
HD 128311 c,HD 128311,HIP 71395,0,1,2
HD 128311 c,HD 128311,HIP 71395,0,1,2
HD 128356 b,HD 128356,HIP 71481,1,1,1
HD 129445 b,HD 129445,HIP 72203,0,1,1
HD 129445 b,HD 129445,HIP 72203,1,1,1
HD 130322 b,HD 130322,HIP 72339,0,1,1
HD 130322 b,HD 130322,HIP 72339,0,1,1
HD 130322 b,HD 130322,HIP 72339,0,1,1
HD 130322 b,HD 130322,HIP 72339,0,1,1
HD 130322 b,HD 130322,HIP 72339,1,1,1
HD 131496 b,HD 131496,HIP 72845,0,1,1
HD 131496 b,HD 131496,HIP 72845,0,1,1
HD 131496 b,HD 131496,HIP 72845,1,1,1
HD 13167 b,HD 13167,HIP 9960,1,1,1
HD 13189 b,HD 13189,HIP 10085,0,1,1
HD 13189 b,HD 13189,HIP 10085,1,1,1
HD 132406 b,HD 132406,HIP 73146,0,1,1
HD 132406 b,HD 132406,HIP 73146,1,1,1
HD 132406 b,HD 132406,HIP 73146,0,1,1
HD 132563 b,HD 132563,HIP 73261 A,1,3,1
HD 133131 A b,HD 133131 A,HIP 73674 A,1,2,3
HD 133131 A c,HD 133131 A,HIP 73674 A,1,2,3
HD 133131 B b,HD 133131 B,HIP 73674 B,1,2,3
HD 134060 b,HD 134060,HIP 74273,1,1,2
HD 134060 c,HD 134060,HIP 74273,1,1,2
HD 134606 b,HD 134606,HIP 74653,1,1,5
HD 134606 c,HD 134606,HIP 74653,1,1,5
HD 134606 d,HD 134606,HIP 74653,1,1,5
HD 134606 e,HD 134606,HIP 74653,1,1,5
HD 134606 f,HD 134606,HIP 74653,1,1,5
HD 134987 b,HD 134987,HIP 74500,0,1,2
HD 134987 b,HD 134987,HIP 74500,0,1,2
HD 134987 b,HD 134987,HIP 74500,1,1,2
HD 134987 b,HD 134987,HIP 74500,0,1,2
HD 134987 b,HD 134987,HIP 74500,0,1,2
HD 134987 c,HD 134987,HIP 74500,1,1,2
HD 134987 c,HD 134987,HIP 74500,0,1,2
HD 135625 b,HD 135625,HIP 74856,1,1,1
HD 136118 b,HD 136118,HIP 74948,0,1,1
HD 136118 b,HD 136118,HIP 74948,1,1,1
HD 136352 b,HD 136352,HIP 75181,0,1,3
HD 136352 b,HD 136352,HIP 75181,0,1,3
HD 136352 b,HD 136352,HIP 75181,1,1,3
HD 136352 b,HD 136352,HIP 75181,0,1,3
HD 136352 c,HD 136352,HIP 75181,0,1,3
HD 136352 c,HD 136352,HIP 75181,1,1,3
HD 136352 c,HD 136352,HIP 75181,0,1,3
HD 136352 c,HD 136352,HIP 75181,0,1,3
HD 136352 d,HD 136352,HIP 75181,0,1,3
HD 136352 d,HD 136352,HIP 75181,0,1,3
HD 136352 d,HD 136352,HIP 75181,1,1,3
HD 136352 d,HD 136352,HIP 75181,0,1,3
HD 136418 b,HD 136418,HIP 74961,1,1,1
HD 136418 b,HD 136418,HIP 74961,0,1,1
HD 136925 b,HD 136925,HIP 75281,1,1,1
HD 137388 b,HD 137388,HIP 76351,1,1,1
HD 137388 b,HD 137388,HIP 76351,0,1,1
HD 13808 b,HD 13808,HIP 10301,1,1,2
HD 13808 c,HD 13808,HIP 10301,1,1,2
HD 13908 b,HD 13908,HIP 10743,1,1,2
HD 13908 c,HD 13908,HIP 10743,1,1,2
HD 13931 b,HD 13931,HIP 10626,0,1,1
HD 13931 b,HD 13931,HIP 10626,1,1,1
HD 13931 b,HD 13931,HIP 10626,0,1,1
HD 13931 b,HD 13931,HIP 10626,0,1,1
HD 13931 b,HD 13931,HIP 10626,0,1,1
HD 139357 b,HD 139357,HIP 76311,1,1,1
HD 139357 b,HD 139357,HIP 76311,0,1,1
HD 139357 b,HD 139357,HIP 76311,0,1,1
HD 1397 b,HD 1397,HIP 1419,0,1,1
HD 1397 b,HD 1397,HIP 1419,0,1,1
HD 1397 b,HD 1397,HIP 1419,0,1,1
HD 1397 b,HD 1397,HIP 1419,1,1,1
HD 14067 b,HD 14067,HIP 10657,0,1,1
HD 14067 b,HD 14067,HIP 10657,0,1,1
HD 14067 b,HD 14067,HIP 10657,1,1,1
HD 14067 b,HD 14067,HIP 10657,0,1,1
HD 14067 b,HD 14067,HIP 10657,0,1,1
HD 140901 b,HD 140901,HIP 77358,1,1,2
HD 140901 c,HD 140901,HIP 77358,1,1,2
HD 140901 c,HD 140901,HIP 77358,0,1,2
HD 141004 b,HD 141004,HIP 77257,1,1,1
HD 141399 b,HD 141399,HIP 77301,0,1,4
HD 141399 b,HD 141399,HIP 77301,1,1,4
HD 141399 b,HD 141399,HIP 77301,0,1,4
HD 141399 c,HD 141399,HIP 77301,0,1,4
HD 141399 c,HD 141399,HIP 77301,0,1,4
HD 141399 c,HD 141399,HIP 77301,1,1,4
HD 141399 d,HD 141399,HIP 77301,1,1,4
HD 141399 d,HD 141399,HIP 77301,0,1,4
HD 141399 d,HD 141399,HIP 77301,0,1,4
HD 141399 e,HD 141399,HIP 77301,0,1,4
HD 141399 e,HD 141399,HIP 77301,1,1,4
HD 141399 e,HD 141399,HIP 77301,0,1,4
